Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	BTO:0004511	IAO:0000115	Cystadenocarcinomas develop frequently in the ovaries, where pseudomucinous and serous types are recognised.	
ERROR	duplicate_definition	BTO:0004512	IAO:0000115	Cystadenocarcinomas develop frequently in the ovaries, where pseudomucinous and serous types are recognised.	
ERROR	duplicate_definition	BTO:0004143	IAO:0000115	Colorectal cancer cell line.	
ERROR	duplicate_definition	BTO:0004144	IAO:0000115	Colorectal cancer cell line.	
ERROR	duplicate_definition	BTO:0004145	IAO:0000115	Colorectal cancer cell line.	
ERROR	duplicate_definition	BTO:0004146	IAO:0000115	Colorectal cancer cell line.	
ERROR	duplicate_definition	BTO:0001916	IAO:0000115	Colonic cancer cell line.	
ERROR	duplicate_definition	BTO:0001917	IAO:0000115	Colonic cancer cell line.	
ERROR	duplicate_definition	BTO:0002413	IAO:0000115	Cloned PG cell subline.	
ERROR	duplicate_definition	BTO:0002414	IAO:0000115	Cloned PG cell subline.	
ERROR	duplicate_definition	BTO:0002415	IAO:0000115	Cloned PG cell subline.	
ERROR	duplicate_definition	BTO:0006048	IAO:0000115	Clone of PH5CH cell displaying more efficient hepatitis C virus replication.	
ERROR	duplicate_definition	BTO:0006049	IAO:0000115	Clone of PH5CH cell displaying more efficient hepatitis C virus replication.	
ERROR	duplicate_definition	BTO:0006050	IAO:0000115	Clone of PH5CH cell displaying more efficient hepatitis C virus replication.	
ERROR	duplicate_definition	BTO:0000225	IAO:0000115	CEM is a camptothecin (CPT) resistant derivative of the human T cell leukemia cell line CCRF-CEM. The cell line was selected and subcloned in 1991 for resistance to CPT. Established from an 4-year-old caucasian female with acute lymphoblastic leukemia.	
ERROR	duplicate_definition	BTO:0005931	IAO:0000115	CEM is a camptothecin (CPT) resistant derivative of the human T cell leukemia cell line CCRF-CEM. The cell line was selected and subcloned in 1991 for resistance to CPT. Established from an 4-year-old caucasian female with acute lymphoblastic leukemia.	
ERROR	duplicate_definition	BTO:0004097	IAO:0000115	Cell with empty-appearing cytoplasm; seen normally in the sweat glands, the parathyroid glands, the collecting tubules of the kidneys, and the epididymis; they also appear in some types of cancer.	
ERROR	duplicate_definition	BTO:0004098	IAO:0000115	Cell with empty-appearing cytoplasm; seen normally in the sweat glands, the parathyroid glands, the collecting tubules of the kidneys, and the epididymis; they also appear in some types of cancer.	
ERROR	duplicate_definition	BTO:0004099	IAO:0000115	Cell with empty-appearing cytoplasm; seen normally in the sweat glands, the parathyroid glands, the collecting tubules of the kidneys, and the epididymis; they also appear in some types of cancer.	
ERROR	duplicate_definition	BTO:0004100	IAO:0000115	Cell with empty-appearing cytoplasm; seen normally in the sweat glands, the parathyroid glands, the collecting tubules of the kidneys, and the epididymis; they also appear in some types of cancer.	
ERROR	duplicate_definition	BTO:0004606	IAO:0000115	Cell line was derived by cloning the parental cell line MDCK.	
ERROR	duplicate_definition	BTO:0004607	IAO:0000115	Cell line was derived by cloning the parental cell line MDCK.	
ERROR	duplicate_definition	BTO:0005047	IAO:0000115	Cell line established from human primary breast cancer based on differential centrifugation, followed by growth in culture for over 70 passages.	
ERROR	duplicate_definition	BTO:0005048	IAO:0000115	Cell line established from human primary breast cancer based on differential centrifugation, followed by growth in culture for over 70 passages.	
ERROR	duplicate_definition	BTO:0002519	IAO:0000115	Cell line established from effusion cells of two Japanese patients manifesting the transformed histology of follicular lymphoma.	
ERROR	duplicate_definition	BTO:0002520	IAO:0000115	Cell line established from effusion cells of two Japanese patients manifesting the transformed histology of follicular lymphoma.	
ERROR	duplicate_definition	BTO:0005353	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005354	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005355	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005356	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005357	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005358	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005359	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005363	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005369	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005399	IAO:0000115	Canine osteosarcoma cell line.	
ERROR	duplicate_definition	BTO:0003631	IAO:0000115	C26-G was derived from the thymidine kinase deficient tumor Colon C26-G, which is a gemcitabine resistant variant from Colon 26.	
ERROR	duplicate_definition	BTO:0004069	IAO:0000115	C26-G was derived from the thymidine kinase deficient tumor Colon C26-G, which is a gemcitabine resistant variant from Colon 26.	
ERROR	duplicate_definition	BTO:0002530	IAO:0000115	Burkitt lymphoma cell line.	
ERROR	duplicate_definition	BTO:0002531	IAO:0000115	Burkitt lymphoma cell line.	
ERROR	duplicate_definition	BTO:0002532	IAO:0000115	Burkitt lymphoma cell line.	
ERROR	duplicate_definition	BTO:0003429	IAO:0000115	Barrett's esophageal adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003430	IAO:0000115	Barrett's esophageal adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0000674	IAO:0000115	Baby hamster kidney cell line.	
ERROR	duplicate_definition	BTO:0001131	IAO:0000115	Baby hamster kidney cell line.	
ERROR	duplicate_definition	BTO:0004933	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004934	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004935	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004936	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004937	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004938	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004939	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004940	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004941	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004942	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004943	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004944	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004945	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004946	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004947	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004948	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004949	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0004950	IAO:0000115	B-precursor acute lymphoblastic leukemia cell line.	
ERROR	duplicate_definition	BTO:0005027	IAO:0000115	B-lymphoblastoid cell line.	
ERROR	duplicate_definition	BTO:0005028	IAO:0000115	B-lymphoblastoid cell line.	
ERROR	duplicate_definition	BTO:0005998	IAO:0000115	At the thorax of a prawn there are five pairs of walking legs. They are used for crawling on the river bed. Of the five pairs of walking legs the first two pairs bear pincers at their free ends and are, therefore, called chelate legs; these along with the rostrum and the spines are regarded as organs of offence and defence.	
ERROR	duplicate_definition	BTO:0005999	IAO:0000115	At the thorax of a prawn there are five pairs of walking legs. They are used for crawling on the river bed. Of the five pairs of walking legs the first two pairs bear pincers at their free ends and are, therefore, called chelate legs; these along with the rostrum and the spines are regarded as organs of offence and defence.	
ERROR	duplicate_definition	BTO:0002633	IAO:0000115	Anopheles gambiae cell line established from newly hatched larvae via a homogenization technique.	
ERROR	duplicate_definition	BTO:0002634	IAO:0000115	Anopheles gambiae cell line established from newly hatched larvae via a homogenization technique.	
ERROR	duplicate_definition	BTO:0002635	IAO:0000115	Anopheles gambiae cell line established from newly hatched larvae via a homogenization technique.	
ERROR	duplicate_definition	BTO:0002831	IAO:0000115	Androgen-dependent human prostate cancer cell line.	
ERROR	duplicate_definition	BTO:0004594	IAO:0000115	Androgen-dependent human prostate cancer cell line.	
ERROR	duplicate_definition	BTO:0004045	IAO:0000115	An air pouch is produced by subcutaneous injection of sterile air into the back of a mouse or rat. With the air pouch model large volumes of inflammatory exudates can be collected with relative ease. Injection of carrageenan solution or other inflammatory irritant (i.e. LPS, bradykinin), into the air pouch causes an inflammatory reaction.	
ERROR	duplicate_definition	BTO:0006186	IAO:0000115	An air pouch is produced by subcutaneous injection of sterile air into the back of a mouse or rat. With the air pouch model large volumes of inflammatory exudates can be collected with relative ease. Injection of carrageenan solution or other inflammatory irritant (i.e. LPS, bradykinin), into the air pouch causes an inflammatory reaction.	
ERROR	duplicate_definition	BTO:0002505	IAO:0000115	An aggressive (rapidly progressing) type of non-Hodgkins lymphoma that is usually of the T-cell type. The cancer cells express a marker called CD30 or Ki-1 on the surface, and may appear in the lymph nodes, skin, bones, soft tissues, lungs, or liver.	
ERROR	duplicate_definition	BTO:0004868	IAO:0000115	An aggressive (rapidly progressing) type of non-Hodgkins lymphoma that is usually of the T-cell type. The cancer cells express a marker called CD30 or Ki-1 on the surface, and may appear in the lymph nodes, skin, bones, soft tissues, lungs, or liver.	
ERROR	duplicate_definition	BTO:0004038	IAO:0000115	An abnormal growth of tissue in animals or plants. Neoplasms can be benign or malignant.	
ERROR	duplicate_definition	BTO:0006357	IAO:0000115	An abnormal growth of tissue in animals or plants. Neoplasms can be benign or malignant.	
ERROR	duplicate_definition	BTO:0004765	IAO:0000115	Acute myeloid leukemia cell line.	
ERROR	duplicate_definition	BTO:0004767	IAO:0000115	Acute myeloid leukemia cell line.	
ERROR	duplicate_definition	BTO:0004768	IAO:0000115	Acute myeloid leukemia cell line.	
ERROR	duplicate_definition	BTO:0001000	IAO:0000115	Acute megakaryocytic leukemia is a rare subtype of acute myeloid leukemia evolving from primitive megakaryoblasts.	
ERROR	duplicate_definition	BTO:0004962	IAO:0000115	Acute megakaryocytic leukemia is a rare subtype of acute myeloid leukemia evolving from primitive megakaryoblasts.	
ERROR	duplicate_definition	BTO:0004961	IAO:0000115	Acute megakaryoblastic leukemia is a form of leukemia where a majority of the blasts are megakaryoblastic.	
ERROR	duplicate_definition	BTO:0004963	IAO:0000115	Acute megakaryoblastic leukemia is a form of leukemia where a majority of the blasts are megakaryoblastic.	
ERROR	duplicate_definition	BTO:0006222	IAO:0000115	A thick plate of cells derived from the neural ectoderm in the head region of the vertebrate embryo and developing into the olfactory region of the nasal cavity.	
ERROR	duplicate_definition	BTO:0006225	IAO:0000115	A thick plate of cells derived from the neural ectoderm in the head region of the vertebrate embryo and developing into the olfactory region of the nasal cavity.	
ERROR	duplicate_definition	BTO:0002751	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002753	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002754	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002755	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002756	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002757	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002758	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002759	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002760	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002761	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002762	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002763	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002764	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002765	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0002766	IAO:0000115	A subclone of the PC6 cell line.	
ERROR	duplicate_definition	BTO:0005657	IAO:0000115	A steroidogenic cell is involved in the formation of steroids, as by the adrenal cortex, testes, and ovaries.	
ERROR	duplicate_definition	BTO:0005658	IAO:0000115	A steroidogenic cell is involved in the formation of steroids, as by the adrenal cortex, testes, and ovaries.	
ERROR	duplicate_definition	BTO:0005659	IAO:0000115	A steroidogenic cell is involved in the formation of steroids, as by the adrenal cortex, testes, and ovaries.	
ERROR	duplicate_definition	BTO:0001285	IAO:0000115	A stalk or similar structure bearing sporangia in plants and fungi.	
ERROR	duplicate_definition	BTO:0005505	IAO:0000115	A stalk or similar structure bearing sporangia in plants and fungi.	
ERROR	duplicate_definition	BTO:0005884	IAO:0000115	A scolopidium is a composition of three cells, a scolopale cap cell which caps the scolopale cell, and a bipolar sensory nerve cell. Scolopidia are sensitive to things like sound (vibrations of the air) or substrate vibrations (feeling vibrations on a leaf, for instance) depending on the structure of the overall sense organ in which they reside.	
ERROR	duplicate_definition	BTO:0005885	IAO:0000115	A scolopidium is a composition of three cells, a scolopale cap cell which caps the scolopale cell, and a bipolar sensory nerve cell. Scolopidia are sensitive to things like sound (vibrations of the air) or substrate vibrations (feeling vibrations on a leaf, for instance) depending on the structure of the overall sense organ in which they reside.	
ERROR	duplicate_definition	BTO:0003596	IAO:0000115	A rare type of uterine cancer that forms in muscle or other tissues of the uterus. It usually occurs after menopause. The two main types are leiomyosarcoma (cancer that begins in smooth muscle cells) and endometrial stromal sarcoma (cancer that begins in connective tissue cells).	
ERROR	duplicate_definition	BTO:0003597	IAO:0000115	A rare type of uterine cancer that forms in muscle or other tissues of the uterus. It usually occurs after menopause. The two main types are leiomyosarcoma (cancer that begins in smooth muscle cells) and endometrial stromal sarcoma (cancer that begins in connective tissue cells).	
ERROR	duplicate_definition	BTO:0003598	IAO:0000115	A rare type of uterine cancer that forms in muscle or other tissues of the uterus. It usually occurs after menopause. The two main types are leiomyosarcoma (cancer that begins in smooth muscle cells) and endometrial stromal sarcoma (cancer that begins in connective tissue cells).	
ERROR	duplicate_definition	BTO:0006167	IAO:0000115	A nucleus of nerve cells in the preoptic area of the basal forebrain.	
ERROR	duplicate_definition	BTO:0006168	IAO:0000115	A nucleus of nerve cells in the preoptic area of the basal forebrain.	
ERROR	duplicate_definition	BTO:0006169	IAO:0000115	A nucleus of nerve cells in the preoptic area of the basal forebrain.	
ERROR	duplicate_definition	BTO:0002702	IAO:0000115	A nucleus in the corticomedial part of the amygdaloid body.	
ERROR	duplicate_definition	BTO:0002703	IAO:0000115	A nucleus in the corticomedial part of the amygdaloid body.	
ERROR	duplicate_definition	BTO:0004349	IAO:0000115	A narrow strip of cell groups on the dorsomedial surface of the thalamus. It includes the lateral dorsal nucleus, lateral posterior nucleus, and the PULVINAR.	
ERROR	duplicate_definition	BTO:0004350	IAO:0000115	A narrow strip of cell groups on the dorsomedial surface of the thalamus. It includes the lateral dorsal nucleus, lateral posterior nucleus, and the PULVINAR.	
ERROR	duplicate_definition	BTO:0004351	IAO:0000115	A narrow strip of cell groups on the dorsomedial surface of the thalamus. It includes the lateral dorsal nucleus, lateral posterior nucleus, and the PULVINAR.	
ERROR	duplicate_definition	BTO:0006257	IAO:0000115	A mouth, as of a leech, adapted for sucking or adhering.	
ERROR	duplicate_definition	BTO:0006258	IAO:0000115	A mouth, as of a leech, adapted for sucking or adhering.	
ERROR	duplicate_definition	BTO:0002513	IAO:0000115	A malignant primary bone tumour that arises most commonly in the first three decades of life.	
ERROR	duplicate_definition	BTO:0004201	IAO:0000115	A malignant primary bone tumour that arises most commonly in the first three decades of life.	
ERROR	duplicate_definition	BTO:0002442	IAO:0000115	A group of four cells, as of spores or pollen grains, formed by division of one mother cell.	
ERROR	duplicate_definition	BTO:0002443	IAO:0000115	A group of four cells, as of spores or pollen grains, formed by division of one mother cell.	
ERROR	duplicate_definition	BTO:0002406	IAO:0000115	A form of granulocytic leukemia cell line characterized by abnormal numbers of or a predomination of eosinophilic granulocytes in the tissues and blood.	
ERROR	duplicate_definition	BTO:0002421	IAO:0000115	A form of granulocytic leukemia cell line characterized by abnormal numbers of or a predomination of eosinophilic granulocytes in the tissues and blood.	
ERROR	duplicate_definition	BTO:0003681	IAO:0000115	A form of chronic leukemia marked by splenomegaly and the large, mononuclear, villus-covered cells called hairy cells in the bone marrow, spleen, liver, and peripheral blood.	
ERROR	duplicate_definition	BTO:0003682	IAO:0000115	A form of chronic leukemia marked by splenomegaly and the large, mononuclear, villus-covered cells called hairy cells in the bone marrow, spleen, liver, and peripheral blood.	
ERROR	duplicate_definition	BTO:0004973	IAO:0000115	A disease of the lymph nodes named after the English physician Thomas Hodgkin.	
ERROR	duplicate_definition	BTO:0004974	IAO:0000115	A disease of the lymph nodes named after the English physician Thomas Hodgkin.	
ERROR	duplicate_definition	BTO:0004008	IAO:0000115	A component of the mammillary body.	
ERROR	duplicate_definition	BTO:0004009	IAO:0000115	A component of the mammillary body.	
ERROR	duplicate_definition	BTO:0005959	IAO:0000115	A cell lining a follicle such as that of the thyroid gland.	
ERROR	duplicate_definition	BTO:0005960	IAO:0000115	A cell lining a follicle such as that of the thyroid gland.	
WARN	annotation_whitespace	BTO:0000155	oboInOwl:hasRelatedSynonym	bronchioalveolar lavage 	
WARN	annotation_whitespace	BTO:0000203	oboInOwl:hasRelatedSynonym	apparatus respiratorius 	
WARN	annotation_whitespace	BTO:0000538	oboInOwl:hasRelatedSynonym	alveolar type 2 cell 	
WARN	annotation_whitespace	BTO:0002114	IAO:0000115	 The submucous layer of the wall of the rectum.	
WARN	annotation_whitespace	BTO:0002263	IAO:0000115	 1. A hollow digestive organ, especially the stomach of certain insects or the gizzard of a bird. 2. The digestive cavity in the body of a sponge.	
WARN	annotation_whitespace	BTO:0002506	oboInOwl:hasRelatedSynonym	 intrinsic nervous system	
WARN	annotation_whitespace	BTO:0002537	oboInOwl:hasBroadSynonym	TIB-73 cell 	
WARN	annotation_whitespace	BTO:0002993	oboInOwl:hasRelatedSynonym	 BETA-TC-3 cell	
WARN	annotation_whitespace	BTO:0003434	oboInOwl:hasRelatedSynonym	collared flagellate 	
WARN	annotation_whitespace	BTO:0004859	oboInOwl:hasRelatedSynonym	Nthy ori 3.1 cell 	
WARN	annotation_whitespace	BTO:0005010	oboInOwl:hasRelatedSynonym	meningotheliomatous meningioma 	
WARN	annotation_whitespace	BTO:0005170	oboInOwl:hasRelatedSynonym	corneal fibroblast 	
WARN	annotation_whitespace	BTO:0005184	oboInOwl:hasRelatedSynonym	SVG p12 cell 	
WARN	annotation_whitespace	BTO:0005325	oboInOwl:hasRelatedSynonym	culture condition:dimethylsulfone-grown 	
WARN	annotation_whitespace	BTO:0005990	oboInOwl:hasRelatedSynonym	 Leydig's duct	
WARN	annotation_whitespace	BTO:0006064	oboInOwl:hasRelatedSynonym	 X organ sinus gland complex	
WARN	annotation_whitespace	BTO:0006064	oboInOwl:hasRelatedSynonym	 X-organ sinus gland complex	
WARN	missing_definition	BFO:0000050	IAO:0000115		
WARN	missing_definition	BFO:0000054	IAO:0000115		
WARN	missing_definition	BTO:0000001	IAO:0000115		
WARN	missing_definition	BTO:0000002	IAO:0000115		
WARN	missing_definition	BTO:0000003	IAO:0000115		
WARN	missing_definition	BTO:0000004	IAO:0000115		
WARN	missing_definition	BTO:0000005	IAO:0000115		
WARN	missing_definition	BTO:0000008	IAO:0000115		
WARN	missing_definition	BTO:0000009	IAO:0000115		
WARN	missing_definition	BTO:0000010	IAO:0000115		
WARN	missing_definition	BTO:0000012	IAO:0000115		
WARN	missing_definition	BTO:0000013	IAO:0000115		
WARN	missing_definition	BTO:0000014	IAO:0000115		
WARN	missing_definition	BTO:0000015	IAO:0000115		
WARN	missing_definition	BTO:0000021	IAO:0000115		
WARN	missing_definition	BTO:0000026	IAO:0000115		
WARN	missing_definition	BTO:0000059	IAO:0000115		
WARN	missing_definition	BTO:0000063	IAO:0000115		
WARN	missing_definition	BTO:0000067	IAO:0000115		
WARN	missing_definition	BTO:0000070	IAO:0000115		
WARN	missing_definition	BTO:0000073	IAO:0000115		
WARN	missing_definition	BTO:0000076	IAO:0000115		
WARN	missing_definition	BTO:0000077	IAO:0000115		
WARN	missing_definition	BTO:0000080	IAO:0000115		
WARN	missing_definition	BTO:0000086	IAO:0000115		
WARN	missing_definition	BTO:0000087	IAO:0000115		
WARN	missing_definition	BTO:0000094	IAO:0000115		
WARN	missing_definition	BTO:0000096	IAO:0000115		
WARN	missing_definition	BTO:0000101	IAO:0000115		
WARN	missing_definition	BTO:0000106	IAO:0000115		
WARN	missing_definition	BTO:0000110	IAO:0000115		
WARN	missing_definition	BTO:0000117	IAO:0000115		
WARN	missing_definition	BTO:0000118	IAO:0000115		
WARN	missing_definition	BTO:0000137	IAO:0000115		
WARN	missing_definition	BTO:0000145	IAO:0000115		
WARN	missing_definition	BTO:0000152	IAO:0000115		
WARN	missing_definition	BTO:0000161	IAO:0000115		
WARN	missing_definition	BTO:0000162	IAO:0000115		
WARN	missing_definition	BTO:0000167	IAO:0000115		
WARN	missing_definition	BTO:0000183	IAO:0000115		
WARN	missing_definition	BTO:0000188	IAO:0000115		
WARN	missing_definition	BTO:0000200	IAO:0000115		
WARN	missing_definition	BTO:0000201	IAO:0000115		
WARN	missing_definition	BTO:0000213	IAO:0000115		
WARN	missing_definition	BTO:0000215	IAO:0000115		
WARN	missing_definition	BTO:0000216	IAO:0000115		
WARN	missing_definition	BTO:0000224	IAO:0000115		
WARN	missing_definition	BTO:0000241	IAO:0000115		
WARN	missing_definition	BTO:0000244	IAO:0000115		
WARN	missing_definition	BTO:0000245	IAO:0000115		
WARN	missing_definition	BTO:0000254	IAO:0000115		
WARN	missing_definition	BTO:0000255	IAO:0000115		
WARN	missing_definition	BTO:0000256	IAO:0000115		
WARN	missing_definition	BTO:0000257	IAO:0000115		
WARN	missing_definition	BTO:0000261	IAO:0000115		
WARN	missing_definition	BTO:0000264	IAO:0000115		
WARN	missing_definition	BTO:0000265	IAO:0000115		
WARN	missing_definition	BTO:0000271	IAO:0000115		
WARN	missing_definition	BTO:0000278	IAO:0000115		
WARN	missing_definition	BTO:0000284	IAO:0000115		
WARN	missing_definition	BTO:0000297	IAO:0000115		
WARN	missing_definition	BTO:0000306	IAO:0000115		
WARN	missing_definition	BTO:0000308	IAO:0000115		
WARN	missing_definition	BTO:0000319	IAO:0000115		
WARN	missing_definition	BTO:0000323	IAO:0000115		
WARN	missing_definition	BTO:0000324	IAO:0000115		
WARN	missing_definition	BTO:0000325	IAO:0000115		
WARN	missing_definition	BTO:0000326	IAO:0000115		
WARN	missing_definition	BTO:0000327	IAO:0000115		
WARN	missing_definition	BTO:0000328	IAO:0000115		
WARN	missing_definition	BTO:0000329	IAO:0000115		
WARN	missing_definition	BTO:0000330	IAO:0000115		
WARN	missing_definition	BTO:0000332	IAO:0000115		
WARN	missing_definition	BTO:0000340	IAO:0000115		
WARN	missing_definition	BTO:0000346	IAO:0000115		
WARN	missing_definition	BTO:0000349	IAO:0000115		
WARN	missing_definition	BTO:0000350	IAO:0000115		
WARN	missing_definition	BTO:0000352	IAO:0000115		
WARN	missing_definition	BTO:0000353	IAO:0000115		
WARN	missing_definition	BTO:0000356	IAO:0000115		
WARN	missing_definition	BTO:0000363	IAO:0000115		
WARN	missing_definition	BTO:0000366	IAO:0000115		
WARN	missing_definition	BTO:0000374	IAO:0000115		
WARN	missing_definition	BTO:0000375	IAO:0000115		
WARN	missing_definition	BTO:0000381	IAO:0000115		
WARN	missing_definition	BTO:0000383	IAO:0000115		
WARN	missing_definition	BTO:0000385	IAO:0000115		
WARN	missing_definition	BTO:0000386	IAO:0000115		
WARN	missing_definition	BTO:0000400	IAO:0000115		
WARN	missing_definition	BTO:0000403	IAO:0000115		
WARN	missing_definition	BTO:0000427	IAO:0000115		
WARN	missing_definition	BTO:0000428	IAO:0000115		
WARN	missing_definition	BTO:0000433	IAO:0000115		
WARN	missing_definition	BTO:0000437	IAO:0000115		
WARN	missing_definition	BTO:0000448	IAO:0000115		
WARN	missing_definition	BTO:0000453	IAO:0000115		
WARN	missing_definition	BTO:0000456	IAO:0000115		
WARN	missing_definition	BTO:0000460	IAO:0000115		
WARN	missing_definition	BTO:0000467	IAO:0000115		
WARN	missing_definition	BTO:0000471	IAO:0000115		
WARN	missing_definition	BTO:0000477	IAO:0000115		
WARN	missing_definition	BTO:0000481	IAO:0000115		
WARN	missing_definition	BTO:0000485	IAO:0000115		
WARN	missing_definition	BTO:0000489	IAO:0000115		
WARN	missing_definition	BTO:0000490	IAO:0000115		
WARN	missing_definition	BTO:0000499	IAO:0000115		
WARN	missing_definition	BTO:0000508	IAO:0000115		
WARN	missing_definition	BTO:0000513	IAO:0000115		
WARN	missing_definition	BTO:0000517	IAO:0000115		
WARN	missing_definition	BTO:0000521	IAO:0000115		
WARN	missing_definition	BTO:0000532	IAO:0000115		
WARN	missing_definition	BTO:0000533	IAO:0000115		
WARN	missing_definition	BTO:0000541	IAO:0000115		
WARN	missing_definition	BTO:0000546	IAO:0000115		
WARN	missing_definition	BTO:0000547	IAO:0000115		
WARN	missing_definition	BTO:0000549	IAO:0000115		
WARN	missing_definition	BTO:0000559	IAO:0000115		
WARN	missing_definition	BTO:0000563	IAO:0000115		
WARN	missing_definition	BTO:0000566	IAO:0000115		
WARN	missing_definition	BTO:0000582	IAO:0000115		
WARN	missing_definition	BTO:0000583	IAO:0000115		
WARN	missing_definition	BTO:0000603	IAO:0000115		
WARN	missing_definition	BTO:0000611	IAO:0000115		
WARN	missing_definition	BTO:0000617	IAO:0000115		
WARN	missing_definition	BTO:0000619	IAO:0000115		
WARN	missing_definition	BTO:0000622	IAO:0000115		
WARN	missing_definition	BTO:0000623	IAO:0000115		
WARN	missing_definition	BTO:0000624	IAO:0000115		
WARN	missing_definition	BTO:0000625	IAO:0000115		
WARN	missing_definition	BTO:0000626	IAO:0000115		
WARN	missing_definition	BTO:0000631	IAO:0000115		
WARN	missing_definition	BTO:0000643	IAO:0000115		
WARN	missing_definition	BTO:0000647	IAO:0000115		
WARN	missing_definition	BTO:0000652	IAO:0000115		
WARN	missing_definition	BTO:0000655	IAO:0000115		
WARN	missing_definition	BTO:0000669	IAO:0000115		
WARN	missing_definition	BTO:0000677	IAO:0000115		
WARN	missing_definition	BTO:0000683	IAO:0000115		
WARN	missing_definition	BTO:0000684	IAO:0000115		
WARN	missing_definition	BTO:0000687	IAO:0000115		
WARN	missing_definition	BTO:0000688	IAO:0000115		
WARN	missing_definition	BTO:0000689	IAO:0000115		
WARN	missing_definition	BTO:0000690	IAO:0000115		
WARN	missing_definition	BTO:0000691	IAO:0000115		
WARN	missing_definition	BTO:0000692	IAO:0000115		
WARN	missing_definition	BTO:0000693	IAO:0000115		
WARN	missing_definition	BTO:0000694	IAO:0000115		
WARN	missing_definition	BTO:0000695	IAO:0000115		
WARN	missing_definition	BTO:0000696	IAO:0000115		
WARN	missing_definition	BTO:0000697	IAO:0000115		
WARN	missing_definition	BTO:0000698	IAO:0000115		
WARN	missing_definition	BTO:0000699	IAO:0000115		
WARN	missing_definition	BTO:0000700	IAO:0000115		
WARN	missing_definition	BTO:0000701	IAO:0000115		
WARN	missing_definition	BTO:0000704	IAO:0000115		
